id,date,station_name,line_number,boarding_count,alighting_count,created_at,avg_temp,precip_total,rain_sum,snowfall_sum,precipitation_type,year,month,day,day_of_week,is_weekend,is_holiday,total_traffic,lag_1d,lag_7d,rolling_7d_avg
161,2023-06-07,성수,2호선,40970,44665,2026-01-27T07:41:24.604345+00:00,20.3,0.4,0.4,0.0,1,2023,6,7,2,0,0,85635,44806.0,86624.0,70429.42857142857
162,2023-06-08,성수,2호선,40674,44613,2026-01-27T07:41:24.823331+00:00,19.5,19.9,19.9,0.0,1,2023,6,8,3,0,0,85287,85635.0,87287.0,70288.14285714286
163,2023-06-09,성수,2호선,42954,47610,2026-01-27T07:41:25.054012+00:00,21.2,4.1,4.1,0.0,1,2023,6,9,4,0,0,90564,85287.0,87158.0,70002.42857142857
164,2023-06-10,성수,2호선,25298,29014,2026-01-27T07:41:25.284299+00:00,21.5,17.3,17.3,0.0,1,2023,6,10,5,1,0,54312,90564.0,61326.0,70489.0
165,2023-06-11,성수,2호선,18069,20704,2026-01-27T07:41:25.519094+00:00,20.5,11.2,11.2,0.0,1,2023,6,11,6,1,0,38773,54312.0,46274.0,69487.0
166,2023-06-12,성수,2호선,40078,43632,2026-01-27T07:41:25.760777+00:00,21.4,1.0,1.0,0.0,1,2023,6,12,0,0,0,83710,38773.0,79531.0,68415.42857142857
167,2023-06-13,성수,2호선,42159,46350,2026-01-27T07:41:26.067031+00:00,20.6,0.7,0.7,0.0,1,2023,6,13,1,0,0,88509,83710.0,44806.0,69012.42857142857
168,2023-06-14,성수,2호선,41544,45752,2026-01-27T07:41:26.295352+00:00,20.3,1.3,1.3,0.0,1,2023,6,14,2,0,0,87296,88509.0,85635.0,75255.71428571429
169,2023-06-15,성수,2호선,42327,46767,2026-01-27T07:41:26.523106+00:00,21.2,1.6,1.6,0.0,1,2023,6,15,3,0,0,89094,87296.0,85287.0,75493.0
170,2023-06-16,성수,2호선,43720,48800,2026-01-27T07:41:26.745443+00:00,21.8,0.0,0.0,0.0,0,2023,6,16,4,0,0,92520,89094.0,90564.0,76036.85714285714
171,2023-06-17,성수,2호선,28365,33482,2026-01-27T07:41:26.959658+00:00,22.4,0.0,0.0,0.0,0,2023,6,17,5,1,0,61847,92520.0,54312.0,76316.28571428571
172,2023-06-18,성수,2호선,19741,21954,2026-01-27T07:41:27.206452+00:00,24.4,0.0,0.0,0.0,0,2023,6,18,6,1,0,41695,61847.0,38773.0,77392.71428571429
173,2023-06-19,성수,2호선,40361,43866,2026-01-27T07:41:27.435208+00:00,27.6,0.0,0.0,0.0,0,2023,6,19,0,0,0,84227,41695.0,83710.0,77810.14285714286
174,2023-06-20,성수,2호선,41849,45581,2026-01-27T07:41:27.666916+00:00,24.3,4.9,4.9,0.0,1,2023,6,20,1,0,0,87430,84227.0,88509.0,77884.0
176,2023-06-22,성수,2호선,44365,49047,2026-01-27T07:41:28.144235+00:00,20.4,1.7,1.7,0.0,1,2023,6,22,3,0,0,93412,87430.0,87296.0,77729.85714285714
177,2023-06-23,성수,2호선,45756,50794,2026-01-27T07:41:28.370089+00:00,22.5,0.0,0.0,0.0,0,2023,6,23,4,0,0,96550,93412.0,89094.0,78603.57142857143
178,2023-06-24,성수,2호선,28293,32840,2026-01-27T07:41:28.599534+00:00,24.6,0.0,0.0,0.0,0,2023,6,24,5,1,0,61133,96550.0,92520.0,79668.71428571429
179,2023-06-25,성수,2호선,20433,22595,2026-01-27T07:41:28.831102+00:00,25.8,0.0,0.0,0.0,0,2023,6,25,6,1,0,43028,61133.0,61847.0,75184.85714285714
180,2023-06-26,성수,2호선,41415,44523,2026-01-27T07:41:29.05311+00:00,23.5,49.0,49.0,0.0,1,2023,6,26,0,0,0,85938,43028.0,41695.0,72496.42857142857
181,2023-06-27,성수,2호선,43813,47953,2026-01-27T07:41:29.279956+00:00,23.9,3.4,3.4,0.0,1,2023,6,27,1,0,0,91766,85938.0,84227.0,78816.85714285714
182,2023-06-28,성수,2호선,43921,48311,2026-01-27T07:41:29.496892+00:00,24.4,1.9,1.9,0.0,1,2023,6,28,2,0,0,92232,91766.0,87430.0,79893.85714285714
183,2023-06-29,성수,2호선,40424,43719,2026-01-27T07:41:29.725417+00:00,23.5,52.8,52.8,0.0,1,2023,6,29,3,0,0,84143,92232.0,93412.0,80579.85714285714
184,2023-06-30,성수,2호선,44590,49663,2026-01-27T07:41:29.954251+00:00,24.2,12.9,12.9,0.0,1,2023,6,30,4,0,0,94253,84143.0,96550.0,79255.71428571429
185,2023-07-01,성수,2호선,26745,30877,2026-01-27T07:41:30.184443+00:00,26.2,0.0,0.0,0.0,0,2023,7,1,5,1,0,57622,94253.0,61133.0,78927.57142857143
186,2023-07-02,성수,2호선,19333,21414,2026-01-27T07:41:30.409708+00:00,24.9,0.2,0.2,0.0,1,2023,7,2,6,1,0,40747,57622.0,43028.0,78426.0
187,2023-07-03,성수,2호선,41333,44792,2026-01-27T07:41:30.644848+00:00,27.3,0.0,0.0,0.0,0,2023,7,3,0,0,0,86125,40747.0,85938.0,78100.14285714286
188,2023-07-04,성수,2호선,41936,44514,2026-01-27T07:41:30.863781+00:00,25.5,40.2,40.2,0.0,1,2023,7,4,1,0,0,86450,86125.0,91766.0,78126.85714285714
189,2023-07-05,성수,2호선,43599,48019,2026-01-27T07:41:31.08453+00:00,23.8,22.2,22.2,0.0,1,2023,7,5,2,0,0,91618,86450.0,92232.0,77367.42857142857
190,2023-07-06,성수,2호선,43849,48456,2026-01-27T07:41:31.304504+00:00,25.4,0.0,0.0,0.0,0,2023,7,6,3,0,0,92305,91618.0,84143.0,77279.71428571429
191,2023-07-07,성수,2호선,44446,49158,2026-01-27T07:41:31.536272+00:00,25.1,0.0,0.0,0.0,0,2023,7,7,4,0,0,93604,92305.0,94253.0,78445.71428571429
192,2023-07-08,성수,2호선,28576,33458,2026-01-27T07:41:31.780707+00:00,24.1,0.4,0.4,0.0,1,2023,7,8,5,1,0,62034,93604.0,57622.0,78353.0
193,2023-07-09,성수,2호선,17787,19873,2026-01-27T07:41:32.003686+00:00,23.9,45.2,45.2,0.0,1,2023,7,9,6,1,0,37660,62034.0,40747.0,78983.28571428571
195,2023-07-11,성수,2호선,41629,44695,2026-01-27T07:41:32.44165+00:00,23.0,65.4,65.4,0.0,1,2023,7,11,1,0,0,86324,37660.0,86125.0,78542.28571428571
196,2023-07-12,성수,2호선,45058,49493,2026-01-27T07:41:32.679573+00:00,25.1,2.0,2.0,0.0,1,2023,7,12,2,0,0,94551,86324.0,86450.0,78570.71428571429
197,2023-07-13,성수,2호선,42566,45429,2026-01-27T07:41:32.907233+00:00,24.6,45.7,45.7,0.0,1,2023,7,13,3,0,0,87995,94551.0,91618.0,79728.0
198,2023-07-14,성수,2호선,43390,47285,2026-01-27T07:41:33.132732+00:00,24.9,58.9,58.9,0.0,1,2023,7,14,4,0,0,90675,87995.0,92305.0,79210.42857142857
199,2023-07-15,성수,2호선,25989,30043,2026-01-27T07:41:33.352195+00:00,24.4,32.1,32.1,0.0,1,2023,7,15,5,1,0,56032,90675.0,93604.0,78977.57142857143
200,2023-07-16,성수,2호선,21083,23526,2026-01-27T07:41:33.58766+00:00,23.9,2.3,2.3,0.0,1,2023,7,16,6,1,0,44609,56032.0,62034.0,73610.14285714286
201,2023-07-17,성수,2호선,42373,46110,2026-01-27T07:41:33.809222+00:00,24.4,4.9,4.9,0.0,1,2023,7,17,0,0,0,88483,44609.0,37660.0,71120.85714285714
202,2023-07-18,성수,2호선,42895,47209,2026-01-27T07:41:34.028198+00:00,24.2,19.4,19.4,0.0,1,2023,7,18,1,0,0,90104,88483.0,86324.0,78381.28571428571
203,2023-07-19,성수,2호선,44667,49388,2026-01-27T07:41:34.251495+00:00,25.4,0.0,0.0,0.0,0,2023,7,19,2,0,0,94055,90104.0,94551.0,78921.28571428571
204,2023-07-20,성수,2호선,45030,49650,2026-01-27T07:41:34.473648+00:00,26.0,0.0,0.0,0.0,0,2023,7,20,3,0,0,94680,94055.0,87995.0,78850.42857142857
205,2023-07-21,성수,2호선,44948,49266,2026-01-27T07:41:34.705871+00:00,27.7,0.0,0.0,0.0,0,2023,7,21,4,0,0,94214,94680.0,90675.0,79805.42857142857
206,2023-07-22,성수,2호선,25770,29300,2026-01-27T07:41:34.931448+00:00,26.9,12.6,12.6,0.0,1,2023,7,22,5,1,0,55070,94214.0,56032.0,80311.0
207,2023-07-23,성수,2호선,17000,18673,2026-01-27T07:41:35.151331+00:00,24.9,44.1,44.1,0.0,1,2023,7,23,6,1,0,35673,55070.0,44609.0,80173.57142857143
208,2023-07-24,성수,2호선,41771,45447,2026-01-27T07:41:35.368606+00:00,25.5,14.4,14.4,0.0,1,2023,7,24,0,0,0,87218,35673.0,88483.0,78897.0
209,2023-07-25,성수,2호선,43070,46868,2026-01-27T07:41:35.588547+00:00,25.5,17.0,17.0,0.0,1,2023,7,25,1,0,0,89938,87218.0,90104.0,78716.28571428571
210,2023-07-26,성수,2호선,43144,46983,2026-01-27T07:41:35.82056+00:00,25.3,30.6,30.6,0.0,1,2023,7,26,2,0,0,90127,89938.0,94055.0,78692.57142857143
211,2023-07-27,성수,2호선,43261,47393,2026-01-27T07:41:36.035631+00:00,26.1,2.6,2.6,0.0,1,2023,7,27,3,0,0,90654,90127.0,94680.0,78131.42857142857
212,2023-07-28,성수,2호선,43914,47885,2026-01-27T07:41:36.257966+00:00,27.6,1.6,1.6,0.0,1,2023,7,28,4,0,0,91799,90654.0,94214.0,77556.28571428571
214,2023-07-30,성수,2호선,19161,21166,2026-01-27T07:41:36.710427+00:00,28.0,0.2,0.2,0.0,1,2023,7,30,6,1,0,40327,91799.0,55070.0,77211.28571428571
217,2023-08-02,성수,2호선,39002,42756,2026-01-27T07:41:37.388711+00:00,27.8,0.0,0.0,0.0,0,2023,8,2,2,0,0,81758,40327.0,35673.0,75105.14285714286
218,2023-08-03,성수,2호선,40301,43908,2026-01-27T07:41:37.618196+00:00,27.1,0.0,0.0,0.0,0,2023,8,3,3,0,0,84209,81758.0,87218.0,81688.71428571429
219,2023-08-04,성수,2호선,39145,42978,2026-01-27T07:41:37.852083+00:00,28.1,0.0,0.0,0.0,0,2023,8,4,4,0,0,82123,84209.0,89938.0,81258.85714285714
220,2023-08-05,성수,2호선,22367,25070,2026-01-27T07:41:38.125737+00:00,28.4,0.0,0.0,0.0,0,2023,8,5,5,1,0,47437,82123.0,90127.0,80142.42857142857
221,2023-08-06,성수,2호선,16793,18411,2026-01-27T07:41:38.355787+00:00,28.7,3.8,3.8,0.0,1,2023,8,6,6,1,0,35204,47437.0,90654.0,74043.85714285714
222,2023-08-07,성수,2호선,39596,42664,2026-01-27T07:41:38.582611+00:00,28.6,10.5,10.5,0.0,1,2023,8,7,0,0,0,82260,35204.0,91799.0,66122.42857142857
223,2023-08-08,성수,2호선,41147,44933,2026-01-27T07:41:38.805886+00:00,28.7,0.3,0.3,0.0,1,2023,8,8,1,0,0,86080,82260.0,40327.0,64759.71428571428
224,2023-08-09,성수,2호선,41537,45427,2026-01-27T07:41:39.044874+00:00,27.1,3.6,3.6,0.0,1,2023,8,9,2,0,0,86964,86080.0,81758.0,71295.85714285714
226,2023-08-11,성수,2호선,39733,43695,2026-01-27T07:41:39.499581+00:00,23.2,23.7,23.7,0.0,1,2023,8,11,4,0,0,83428,86964.0,84209.0,72039.57142857143
227,2023-08-12,성수,2호선,24384,28054,2026-01-27T07:41:39.722747+00:00,24.2,5.9,5.9,0.0,1,2023,8,12,5,1,0,52438,83428.0,82123.0,71928.0
228,2023-08-13,성수,2호선,20829,23422,2026-01-27T07:41:39.95107+00:00,25.8,0.0,0.0,0.0,0,2023,8,13,6,1,0,44251,52438.0,47437.0,67687.28571428571
229,2023-08-14,성수,2호선,37374,41211,2026-01-27T07:41:40.185189+00:00,27.4,0.2,0.2,0.0,1,2023,8,14,0,0,0,78585,44251.0,35204.0,67232.14285714286
230,2023-08-15,성수,2호선,21621,24353,2026-01-27T07:41:40.416947+00:00,27.2,0.3,0.3,0.0,1,2023,8,15,1,0,1,45974,78585.0,82260.0,73429.42857142857
231,2023-08-16,성수,2호선,42309,46252,2026-01-27T07:41:40.781113+00:00,25.9,2.3,2.3,0.0,1,2023,8,16,2,0,0,88561,45974.0,86080.0,68245.71428571429
232,2023-08-17,성수,2호선,42896,46918,2026-01-27T07:41:41.008698+00:00,27.0,0.2,0.2,0.0,1,2023,8,17,3,0,0,89814,88561.0,86964.0,68600.14285714286
233,2023-08-18,성수,2호선,44664,48761,2026-01-27T07:41:41.238936+00:00,27.5,0.6,0.6,0.0,1,2023,8,18,4,0,0,93425,89814.0,83428.0,69007.28571428571
234,2023-08-19,성수,2호선,26054,29892,2026-01-27T07:41:41.468913+00:00,27.3,0.4,0.4,0.0,1,2023,8,19,5,1,0,55946,93425.0,52438.0,70435.42857142857
235,2023-08-20,성수,2호선,19034,21560,2026-01-27T07:41:41.692101+00:00,26.7,0.3,0.3,0.0,1,2023,8,20,6,1,0,40594,55946.0,44251.0,70936.57142857143
236,2023-08-21,성수,2호선,41000,44343,2026-01-27T07:41:41.919739+00:00,27.4,3.4,3.4,0.0,1,2023,8,21,0,0,0,85343,40594.0,78585.0,70414.14285714286
237,2023-08-22,성수,2호선,41710,45038,2026-01-27T07:41:42.154001+00:00,26.2,18.9,18.9,0.0,1,2023,8,22,1,0,0,86748,85343.0,45974.0,71379.57142857143
238,2023-08-23,성수,2호선,41380,44985,2026-01-27T07:41:42.375913+00:00,24.5,58.3,58.3,0.0,1,2023,8,23,2,0,0,86365,86748.0,88561.0,77204.42857142857
239,2023-08-24,성수,2호선,42700,46846,2026-01-27T07:41:42.603761+00:00,24.5,19.7,19.7,0.0,1,2023,8,24,3,0,0,89546,86365.0,89814.0,76890.71428571429
240,2023-08-25,성수,2호선,44104,48570,2026-01-27T07:41:42.860263+00:00,25.2,1.6,1.6,0.0,1,2023,8,25,4,0,0,92674,89546.0,93425.0,76852.42857142857
241,2023-08-26,성수,2호선,27280,32062,2026-01-27T07:41:43.088065+00:00,24.9,0.0,0.0,0.0,0,2023,8,26,5,1,0,59342,92674.0,55946.0,76745.14285714286
242,2023-08-27,성수,2호선,20118,22586,2026-01-27T07:41:43.308242+00:00,24.3,1.8,1.8,0.0,1,2023,8,27,6,1,0,42704,59342.0,40594.0,77230.28571428571
243,2023-08-28,성수,2호선,40805,44272,2026-01-27T07:41:43.547246+00:00,22.9,24.1,24.1,0.0,1,2023,8,28,0,0,0,85077,42704.0,85343.0,77531.71428571429
245,2023-08-30,성수,2호선,43470,47071,2026-01-27T07:41:44.019033+00:00,22.4,5.5,5.5,0.0,1,2023,8,30,2,0,0,90541,85077.0,86748.0,77493.71428571429
246,2023-08-31,성수,2호선,43370,48067,2026-01-27T07:41:44.239212+00:00,23.1,0.1,0.1,0.0,1,2023,8,31,3,0,0,91437,90541.0,86365.0,78035.57142857143
247,2023-09-01,성수,2호선,44687,49769,2026-01-27T07:41:44.472391+00:00,22.8,0.0,0.0,0.0,0,2023,9,1,4,0,0,94456,91437.0,89546.0,78760.14285714286
248,2023-09-02,성수,2호선,27443,33048,2026-01-27T07:41:44.692481+00:00,23.4,0.0,0.0,0.0,0,2023,9,2,5,1,0,60491,94456.0,92674.0,79461.57142857143
249,2023-09-03,성수,2호선,19503,22136,2026-01-27T07:41:44.9121+00:00,25.4,1.8,1.8,0.0,1,2023,9,3,6,1,0,41639,60491.0,59342.0,74864.0
250,2023-09-04,성수,2호선,41397,45099,2026-01-27T07:41:45.137049+00:00,24.6,6.4,6.4,0.0,1,2023,9,4,0,0,0,86496,41639.0,42704.0,72335.0
251,2023-09-05,성수,2호선,42890,46501,2026-01-27T07:41:45.367413+00:00,26.2,2.7,2.7,0.0,1,2023,9,5,1,0,0,89391,86496.0,85077.0,78591.0
252,2023-09-06,성수,2호선,43459,47763,2026-01-27T07:41:45.597897+00:00,25.9,1.0,1.0,0.0,1,2023,9,6,2,0,0,91222,89391.0,90541.0,79207.28571428571
253,2023-09-07,성수,2호선,43248,47829,2026-01-27T07:41:45.833166+00:00,23.9,0.0,0.0,0.0,0,2023,9,7,3,0,0,91077,91222.0,91437.0,79304.57142857143
254,2023-09-08,성수,2호선,45882,50940,2026-01-27T07:41:46.051485+00:00,22.7,0.0,0.0,0.0,0,2023,9,8,4,0,0,96822,91077.0,94456.0,79253.14285714286
255,2023-09-09,성수,2호선,29583,35333,2026-01-27T07:41:46.283886+00:00,23.9,0.0,0.0,0.0,0,2023,9,9,5,1,0,64916,96822.0,60491.0,79591.14285714286
256,2023-09-10,성수,2호선,21126,24452,2026-01-27T07:41:46.507271+00:00,24.0,0.0,0.0,0.0,0,2023,9,10,6,1,0,45578,64916.0,41639.0,80223.28571428571
257,2023-09-11,성수,2호선,41268,44950,2026-01-27T07:41:46.73507+00:00,24.1,0.4,0.4,0.0,1,2023,9,11,0,0,0,86218,45578.0,86496.0,80786.0
258,2023-09-12,성수,2호선,43132,47245,2026-01-27T07:41:46.967202+00:00,23.9,0.1,0.1,0.0,1,2023,9,12,1,0,0,90377,86218.0,89391.0,80746.28571428571
259,2023-09-13,성수,2호선,43343,46515,2026-01-27T07:41:47.196695+00:00,21.9,22.8,22.8,0.0,1,2023,9,13,2,0,0,89858,90377.0,91222.0,80887.14285714286
260,2023-09-14,성수,2호선,44357,48664,2026-01-27T07:41:47.430803+00:00,22.0,0.1,0.1,0.0,1,2023,9,14,3,0,0,93021,89858.0,91077.0,80692.28571428571
261,2023-09-15,성수,2호선,44225,49743,2026-01-27T07:41:47.678343+00:00,21.4,9.1,9.1,0.0,1,2023,9,15,4,0,0,93968,93021.0,96822.0,80970.0
262,2023-09-16,성수,2호선,29832,33582,2026-01-27T07:41:47.943296+00:00,22.8,29.0,29.0,0.0,1,2023,9,16,5,1,0,63414,93968.0,64916.0,80562.28571428571
264,2023-09-18,성수,2호선,41658,45662,2026-01-27T07:41:48.396268+00:00,23.0,3.8,3.8,0.0,1,2023,9,18,0,0,0,87320,63414.0,45578.0,80347.71428571429
265,2023-09-19,성수,2호선,42800,47035,2026-01-27T07:41:48.620225+00:00,22.6,0.9,0.9,0.0,1,2023,9,19,1,0,0,89835,87320.0,86218.0,86310.85714285714
266,2023-09-20,성수,2호선,42760,46512,2026-01-27T07:41:48.844337+00:00,20.8,36.2,36.2,0.0,1,2023,9,20,2,0,0,89272,89835.0,90377.0,86827.57142857143
267,2023-09-21,성수,2호선,43758,48255,2026-01-27T07:41:49.063552+00:00,19.2,0.0,0.0,0.0,0,2023,9,21,3,0,0,92013,89272.0,89858.0,86669.71428571429
268,2023-09-22,성수,2호선,48140,53274,2026-01-27T07:41:49.29369+00:00,18.2,0.0,0.0,0.0,0,2023,9,22,4,0,0,101414,92013.0,93021.0,86977.57142857143
269,2023-09-23,성수,2호선,29671,35699,2026-01-27T07:41:49.527535+00:00,19.9,0.0,0.0,0.0,0,2023,9,23,5,1,0,65370,101414.0,93968.0,88176.57142857143
270,2023-09-24,성수,2호선,21424,24679,2026-01-27T07:41:49.759906+00:00,19.9,0.0,0.0,0.0,0,2023,9,24,6,1,0,46103,65370.0,63414.0,84091.14285714286
271,2023-09-25,성수,2호선,41880,45512,2026-01-27T07:41:49.993388+00:00,19.9,1.4,1.4,0.0,1,2023,9,25,0,0,0,87392,46103.0,87320.0,81618.14285714286
272,2023-09-26,성수,2호선,40789,44567,2026-01-27T07:41:50.219732+00:00,20.1,16.6,16.6,0.0,1,2023,9,26,1,0,0,85356,87392.0,89835.0,81628.42857142857
273,2023-09-27,성수,2호선,39613,43533,2026-01-27T07:41:50.447542+00:00,21.2,7.6,7.6,0.0,1,2023,9,27,2,0,0,83146,85356.0,89272.0,80988.57142857143
274,2023-09-28,성수,2호선,12959,14591,2026-01-27T07:41:50.666677+00:00,21.3,0.7,0.7,0.0,1,2023,9,28,3,0,1,27550,83146.0,92013.0,80113.42857142857
275,2023-09-29,성수,2호선,8582,10345,2026-01-27T07:41:50.889802+00:00,19.3,0.0,0.0,0.0,0,2023,9,29,4,0,1,18927,27550.0,101414.0,70904.42857142857
276,2023-09-30,성수,2호선,14461,17206,2026-01-27T07:41:51.115871+00:00,18.9,2.2,2.2,0.0,1,2023,9,30,5,1,1,31667,18927.0,65370.0,59120.57142857143
277,2023-10-01,성수,2호선,18111,21848,2026-01-27T07:41:51.347265+00:00,16.2,0.0,0.0,0.0,0,2023,10,1,6,1,0,39959,31667.0,46103.0,54305.857142857145
278,2023-10-02,성수,2호선,20964,25616,2026-01-27T07:41:51.571489+00:00,16.3,0.0,0.0,0.0,0,2023,10,2,0,0,1,46580,39959.0,87392.0,53428.142857142855
279,2023-10-03,성수,2호선,17551,20651,2026-01-27T07:41:51.809839+00:00,16.1,0.0,0.0,0.0,0,2023,10,3,1,0,1,38202,46580.0,85356.0,47597.857142857145
280,2023-10-04,성수,2호선,42141,45083,2026-01-27T07:41:52.041739+00:00,16.6,1.5,1.5,0.0,1,2023,10,4,2,0,0,87224,38202.0,83146.0,40861.57142857143
281,2023-10-05,성수,2호선,43713,48222,2026-01-27T07:41:52.265854+00:00,13.0,0.0,0.0,0.0,0,2023,10,5,3,0,0,91935,87224.0,27550.0,41444.142857142855
283,2023-10-07,성수,2호선,32309,37694,2026-01-27T07:41:52.720411+00:00,15.0,0.0,0.0,0.0,0,2023,10,7,5,1,0,70003,91935.0,18927.0,50642.0
284,2023-10-08,성수,2호선,29088,34102,2026-01-27T07:41:52.939447+00:00,15.7,0.7,0.7,0.0,1,2023,10,8,6,1,0,63190,70003.0,31667.0,57938.57142857143
285,2023-10-09,성수,2호선,26813,30425,2026-01-27T07:41:53.17179+00:00,15.7,0.9,0.9,0.0,1,2023,10,9,0,0,1,57238,63190.0,39959.0,62441.857142857145
286,2023-10-10,성수,2호선,41732,45764,2026-01-27T07:41:53.402903+00:00,15.2,0.0,0.0,0.0,0,2023,10,10,1,0,0,87496,57238.0,46580.0,64910.28571428572
287,2023-10-11,성수,2호선,42861,46754,2026-01-27T07:41:53.630406+00:00,15.4,0.0,0.0,0.0,0,2023,10,11,2,0,0,89615,87496.0,38202.0,70755.42857142857
288,2023-10-12,성수,2호선,43285,47695,2026-01-27T07:41:53.851091+00:00,15.4,0.0,0.0,0.0,0,2023,10,12,3,0,0,90980,89615.0,87224.0,78100.14285714286
289,2023-10-13,성수,2호선,46330,51783,2026-01-27T07:41:54.067763+00:00,16.2,0.0,0.0,0.0,0,2023,10,13,4,0,0,98113,90980.0,91935.0,78636.71428571429
290,2023-10-14,성수,2호선,29533,34479,2026-01-27T07:41:54.291114+00:00,14.6,4.5,4.5,0.0,1,2023,10,14,5,1,0,64012,98113.0,70003.0,79519.28571428571
291,2023-10-15,성수,2호선,23346,26618,2026-01-27T07:41:54.533815+00:00,14.1,0.0,0.0,0.0,0,2023,10,15,6,1,0,49964,64012.0,63190.0,78663.42857142857
292,2023-10-16,성수,2호선,41947,45589,2026-01-27T07:41:54.778422+00:00,12.5,0.0,0.0,0.0,0,2023,10,16,0,0,0,87536,49964.0,57238.0,76774.0
293,2023-10-17,성수,2호선,42747,46822,2026-01-27T07:41:55.006819+00:00,11.8,0.0,0.0,0.0,0,2023,10,17,1,0,0,89569,87536.0,87496.0,81102.28571428571
294,2023-10-18,성수,2호선,43636,47667,2026-01-27T07:41:55.232532+00:00,13.2,0.0,0.0,0.0,0,2023,10,18,2,0,0,91303,89569.0,89615.0,81398.42857142857
295,2023-10-19,성수,2호선,43070,47887,2026-01-27T07:41:55.45833+00:00,15.2,12.6,12.6,0.0,1,2023,10,19,3,0,0,90957,91303.0,90980.0,81639.57142857143
296,2023-10-20,성수,2호선,51088,55784,2026-01-27T07:41:55.697976+00:00,10.8,0.0,0.0,0.0,0,2023,10,20,4,0,0,106872,90957.0,98113.0,81636.28571428571
297,2023-10-21,성수,2호선,32804,37480,2026-01-27T07:41:55.939661+00:00,8.8,0.0,0.0,0.0,0,2023,10,21,5,1,0,70284,106872.0,64012.0,82887.57142857143
298,2023-10-22,성수,2호선,24339,27194,2026-01-27T07:41:56.191603+00:00,10.3,0.0,0.0,0.0,0,2023,10,22,6,1,0,51533,70284.0,49964.0,83783.57142857143
299,2023-10-23,성수,2호선,42746,46762,2026-01-27T07:41:56.416788+00:00,12.6,0.7,0.7,0.0,1,2023,10,23,0,0,0,89508,51533.0,87536.0,84007.71428571429
300,2023-10-24,성수,2호선,45518,49871,2026-01-27T07:41:56.649589+00:00,12.7,1.3,1.3,0.0,1,2023,10,24,1,0,0,95389,89508.0,89569.0,84289.42857142857
302,2023-10-26,성수,2호선,45364,50104,2026-01-27T07:41:57.095315+00:00,14.2,6.8,6.8,0.0,1,2023,10,26,3,0,0,95468,95389.0,91303.0,85120.85714285714
303,2023-10-27,성수,2호선,48593,54165,2026-01-27T07:41:57.31586+00:00,13.7,1.4,1.4,0.0,1,2023,10,27,4,0,0,102758,95468.0,90957.0,85715.85714285714
304,2023-10-28,성수,2호선,34165,40324,2026-01-27T07:41:57.545586+00:00,12.1,0.0,0.0,0.0,0,2023,10,28,5,1,0,74489,102758.0,106872.0,87401.71428571429
305,2023-10-29,성수,2호선,25223,28253,2026-01-27T07:41:57.77808+00:00,12.0,0.0,0.0,0.0,0,2023,10,29,6,1,0,53476,74489.0,70284.0,82775.57142857143
306,2023-10-30,성수,2호선,42364,46478,2026-01-27T07:41:58.02094+00:00,12.0,0.0,0.0,0.0,0,2023,10,30,0,0,0,88842,53476.0,51533.0,80374.42857142857
307,2023-10-31,성수,2호선,43887,48297,2026-01-27T07:41:58.258067+00:00,12.5,0.0,0.0,0.0,0,2023,10,31,1,0,0,92184,88842.0,89508.0,85704.28571428571
308,2023-11-01,성수,2호선,44720,49066,2026-01-27T07:41:58.481635+00:00,17.1,3.9,3.9,0.0,1,2023,11,1,2,0,0,93786,92184.0,95389.0,86086.57142857143
309,2023-11-02,성수,2호선,45145,49650,2026-01-27T07:41:58.708824+00:00,17.8,0.0,0.0,0.0,0,2023,11,2,3,0,0,94795,93786.0,95468.0,85857.57142857143
310,2023-11-03,성수,2호선,47543,52475,2026-01-27T07:41:58.92406+00:00,16.7,11.1,11.1,0.0,1,2023,11,3,4,0,0,100018,94795.0,102758.0,85761.42857142857
311,2023-11-04,성수,2호선,32953,38594,2026-01-27T07:41:59.151668+00:00,16.2,0.9,0.9,0.0,1,2023,11,4,5,1,0,71547,100018.0,74489.0,85370.0
312,2023-11-05,성수,2호선,21943,24291,2026-01-27T07:41:59.377467+00:00,16.0,28.1,28.1,0.0,1,2023,11,5,6,1,0,46234,71547.0,53476.0,84949.71428571429
313,2023-11-06,성수,2호선,41377,44929,2026-01-27T07:41:59.601255+00:00,14.1,46.7,46.7,0.0,1,2023,11,6,0,0,0,86306,46234.0,88842.0,83915.14285714286
314,2023-11-07,성수,2호선,44297,48070,2026-01-27T07:41:59.848578+00:00,4.7,0.1,0.1,0.0,1,2023,11,7,1,0,0,92367,86306.0,92184.0,83552.85714285714
315,2023-11-08,성수,2호선,44464,48902,2026-01-27T07:42:00.072574+00:00,6.6,0.0,0.0,0.0,0,2023,11,8,2,0,0,93366,92367.0,93786.0,83579.0
316,2023-11-09,성수,2호선,43220,47884,2026-01-27T07:42:00.297077+00:00,10.7,4.6,4.6,0.0,1,2023,11,9,3,0,0,91104,93366.0,94795.0,83519.0
317,2023-11-10,성수,2호선,46771,51111,2026-01-27T07:42:00.523126+00:00,2.6,0.0,0.0,0.0,0,2023,11,10,4,0,0,97882,91104.0,100018.0,82991.71428571429
318,2023-11-11,성수,2호선,32317,36399,2026-01-27T07:42:00.755629+00:00,0.0,0.0,0.0,0.0,0,2023,11,11,5,1,0,68716,97882.0,71547.0,82686.57142857143
